CG13896	NM_001144395	chr3L	-	710819	711850	710941	711574	2	710819,711746,	711687,711850,
CR45411	NR_124746	chr3L	-	714215	714530	714530	714530	1	714215,	714530,
CR43785	NR_073906	chr3L	-	737051	737479	737479	737479	2	737051,737429,	737350,737479,
hng3	NM_001274293	chr3L	-	737679	755489	737863	755415	2	737679,755375,	738732,755489,
emc	NM_079152	chr3L	+	749399	753492	749663	752307	2	749399,752271,	750227,753492,
CG13898	NM_138214	chr3L	-	803426	804051	803517	803973	1	803426,	804051,
CR44537	NR_124747	chr3L	+	813299	814487	814487	814487	1	813299,	814487,
CR43883	NR_073908	chr3L	+	820758	821512	821512	821512	1	820758,	821512,
CG13900	NM_001274294	chr3L	-	826719	833385	830720	832940	13	826719,826945,827181,827422,827645,827876,830033,830621,830907,831315,832041,832714,833259,	826885,827001,827236,827469,827697,829851,830341,830728,831242,831790,832407,832975,833385,
CR45184	NR_124748	chr3L	-	826719	830190	830190	830190	7	826719,826945,827181,827422,827645,827876,830033,	826885,827001,827236,827469,827697,829851,830190,
snoRNA:Me28S-C788b	NR_003840	chr3L	-	827074	827144	827144	827144	1	827074,	827144,
snoRNA:Me28S-C788a	NR_003841	chr3L	-	827311	827383	827383	827383	1	827311,	827383,
snoRNA:Me28S-G3113b	NR_003842	chr3L	-	827536	827620	827620	827620	1	827536,	827620,
snoRNA:Me28S-G3113a	NR_003843	chr3L	-	827764	827843	827843	827843	1	827764,	827843,
snoRNA:Me5.8S-G74	NR_003844	chr3L	-	829921	829992	829992	829992	1	829921,	829992,
snoRNA:Me28S-A771	NR_003845	chr3L	-	830436	830511	830511	830511	1	830436,	830511,
snoRNA:Psi18S-110	NR_003846	chr3L	-	831869	832008	832008	832008	1	831869,	832008,
snoRNA:Psi28S-3308	NR_003847	chr3L	-	832486	832639	832639	832639	1	832486,	832639,
snoRNA:Psi18S-1086	NR_003848	chr3L	-	833061	833209	833209	833209	1	833061,	833209,
CG42553	NM_138216	chr3L	+	834092	835515	834176	835464	4	834092,834391,834778,835386,	834335,834718,835330,835515,
CG42554	NM_001169843	chr3L	+	835682	836770	835846	836553	2	835682,835935,	835870,836770,
CG13901	NM_001274295	chr3L	-	836666	837821	836782	837451	2	836666,837747,	837511,837821,
CG13887	NM_001259609	chr3L	+	837860	839747	838120	839153	3	837860,838048,839102,	837945,838624,839747,
CG13902	NM_001274296	chr3L	-	839979	841360	840057	841314	2	839979,841041,	840969,841360,
Gr61a	NM_001274297	chr3L	+	841450	843469	841717	843411	8	841450,841922,842163,842410,842633,842813,843019,843330,	841862,842114,842358,842577,842756,842968,843272,843469,
cep290	NM_001274298	chr3L	+	843925	851080	844365	851016	13	843925,844740,844967,845440,846325,847318,847513,847724,848475,849188,849379,850433,850824,	844683,844914,845375,846266,847260,847451,847667,848411,849135,849321,850368,850761,851080,
CG13890	NM_138221	chr3L	+	851345	852673	851441	852348	3	851345,851773,851952,	851714,851893,852673,
dpr20	NM_138222	chr3L	-	852719	857248	853280	856670	7	852719,853468,853669,853905,854295,854586,856342,	853405,853605,853847,854143,854410,855043,857248,
CG12502	NM_001259610	chr3L	+	866499	871701	867994	870596	6	866499,867941,868568,869217,869662,869932,	866859,868487,868758,869601,869866,871701,
Usp10	NM_167844	chr3L	+	871898	893520	873419	892175	10	871898,873307,873990,874949,888296,890547,890864,891006,891547,891834,	872233,873875,874881,875199,890175,890803,890948,891174,891776,893520,
CG13907	NM_001299965	chr3L	-	877290	881045	878452	880903	1	877290,	881045,
snoRNA:CG32479-b	NR_048214	chr3L	+	890269	890490	890490	890490	1	890269,	890490,
snoRNA:CG32479-a	NR_048215	chr3L	+	891249	891475	891475	891475	1	891249,	891475,
CG34056	NM_001038890	chr3L	+	895950	897364	896114	897251	3	895950,896607,897029,	896551,896974,897364,
CG34057	NM_001038892	chr3L	+	897379	898772	897445	898667	4	897379,897609,898031,898463,	897539,897976,898401,898772,
CR46200	NR_133146	chr3L	+	901887	902396	902396	902396	2	901887,902115,	902047,902396,
CG13905	NM_138228	chr3L	+	902897	903810	902897	903614	1	902897,	903810,
nerfin-1	NM_080044	chr3L	+	909111	912319	909297	910707	1	909111,	912319,
Glut1	NM_001274304	chr3L	+	914073	985622	972260	985461	18	914073,915638,950946,967247,972243,973822,974137,979771,980053,980276,980950,981295,981486,981825,982174,983833,984136,985361,	914218,915809,951133,967537,972402,973942,974300,979937,980191,980429,981207,981420,981765,982103,982297,984058,984276,985622,
CR45809	NR_133147	chr3L	+	961768	962471	962471	962471	1	961768,	962471,
CR45810	NR_133148	chr3L	+	962755	963099	963099	963099	1	962755,	963099,
CG12038	NM_206227	chr3L	+	993982	995703	994060	995549	5	993982,994276,994502,994707,994975,	994210,994429,994640,994916,995703,
trio	NM_167847	chr3L	-	995981	1034875	998084	1033828	17	995981,998350,998823,999078,999259,999446,999616,1003395,1003727,1009321,1009444,1024203,1024465,1026405,1029079,1033649,1034497,	998291,998731,999013,999195,999375,999542,999682,1003653,1003821,1009379,1009739,1024407,1026346,1028511,1029623,1034065,1034875,
CR45811	NR_133149	chr3L	+	1001026	1002195	1002195	1002195	2	1001026,1001211,	1001138,1002195,
CG9205	NM_138231	chr3L	+	1034696	1036298	1035373	1036221	4	1034696,1035209,1035559,1036031,	1034885,1035461,1035956,1036298,
bab1	NM_001274312	chr3L	-	1036368	1101089	1038321	1100636	4	1036368,1039795,1040296,1099100,	1039233,1040220,1040354,1101089,
bab2	NM_001274313	chr3L	-	1140428	1177276	1141967	1174497	5	1140428,1143349,1143850,1172757,1176980,	1142921,1143777,1143929,1174607,1177276,
CG13912	NM_138235	chr3L	+	1189587	1190472	1189804	1190360	2	1189587,1189891,	1189824,1190472,
Trh	NM_138236	chr3L	-	1190383	1193173	1190815	1193090	7	1190383,1191172,1191464,1191824,1192183,1192307,1192579,	1191113,1191405,1191591,1192106,1192234,1192473,1193173,
LysX	NM_079157	chr3L	-	1194738	1195302	1194866	1195295	1	1194738,	1195302,
Aplip1	NM_167857	chr3L	+	1196316	1199339	1196542	1198627	5	1196316,1196936,1197529,1198298,1198554,	1196655,1197313,1198230,1198486,1199339,
mwh	NM_001274315	chr3L	+	1200785	1232700	1206064	1232411	9	1200785,1206027,1206527,1229529,1229859,1230092,1230259,1230508,1230901,	1201315,1206432,1206785,1229791,1230035,1230206,1230448,1230841,1232700,
CG32335	NM_167858	chr3L	-	1201870	1203036	1201913	1202966	2	1201870,1202881,	1202797,1203036,
CG9119	NM_138237	chr3L	-	1203315	1204795	1203402	1204639	2	1203315,1204554,	1204286,1204795,
LysB	NM_001274316	chr3L	+	1207370	1207981	1207393	1207816	1	1207370,	1207981,
LysD	NM_057475	chr3L	-	1210716	1211196	1210754	1211177	1	1210716,	1211196,
LysE	NM_057479	chr3L	+	1212826	1213406	1212951	1213374	1	1212826,	1213406,
LysP	NM_057480	chr3L	-	1218081	1218696	1218256	1218682	1	1218081,	1218696,
LysS	NM_057481	chr3L	+	1227746	1228238	1227771	1228194	1	1227746,	1228238,
CG33965	NM_001038894	chr3L	+	1232881	1234015	1232903	1233965	3	1232881,1233276,1233704,	1233223,1233649,1234015,
CG33966	NM_001038895	chr3L	+	1234129	1235420	1234172	1235233	3	1234129,1234539,1234975,	1234474,1234912,1235420,
CR45747	NR_124751	chr3L	+	1235471	1235702	1235702	1235702	1	1235471,	1235702,
CG9194	NM_138240	chr3L	+	1235725	1242025	1236570	1241482	6	1235725,1236517,1236836,1239627,1239818,1241276,	1235913,1236777,1237083,1239754,1241221,1242025,
CG9192	NM_138241	chr3L	-	1237132	1238319	1237299	1238235	1	1237132,	1238319,
Klp61F	NM_057470	chr3L	-	1241567	1245910	1241967	1245640	6	1241567,1242075,1242391,1243667,1245193,1245560,	1241991,1242327,1243602,1245000,1245494,1245910,
CG32318	NM_206230	chr3L	-	1246072	1246923	1246072	1246633	2	1246072,1246553,	1246487,1246923,
Psf1	NM_138242	chr3L	-	1246985	1247677	1247065	1247674	1	1246985,	1247677,
Sac1	NM_001202087	chr3L	+	1247816	1250451	1248290	1250069	2	1247816,1248255,	1247947,1250451,
CG9129	NM_138244	chr3L	+	1250695	1251778	1250876	1251632	1	1250695,	1251778,
CG9130	NM_001031925	chr3L	+	1252011	1255986	1252166	1254143	5	1252011,1253303,1254075,1254397,1255487,	1253232,1253723,1254324,1255044,1255986,
CG9133	NM_001031922	chr3L	+	1253852	1255986	1254224	1255739	4	1253852,1254075,1254397,1255487,	1253993,1254324,1255044,1255986,
CG9134	NM_138247	chr3L	+	1256448	1274498	1257161	1274204	5	1256448,1261565,1269070,1272964,1273953,	1257360,1262033,1269174,1273073,1274498,
CG32333	NM_001274317	chr3L	+	1275955	1295699	1283735	1294285	10	1275955,1283649,1284787,1287931,1289998,1290285,1290529,1293517,1293797,1294092,	1276294,1283812,1285110,1288238,1290028,1290473,1293458,1293729,1294038,1295699,
Rabex-5	NM_138249	chr3L	+	1295912	1298497	1296025	1298328	4	1295912,1296264,1296522,1296908,	1296179,1296468,1296835,1298497,
scf	NM_058044	chr3L	+	1298671	1300389	1298725	1299833	2	1298671,1299318,	1299200,1300389,
Rac1	NM_001274318	chr3L	-	1300878	1302683	1301767	1302346	1	1300878,	1302683,
CG9149	NM_138250	chr3L	+	1302943	1304717	1303050	1304564	6	1302943,1303187,1303380,1303547,1304037,1304279,	1303093,1303309,1303493,1303977,1304223,1304717,
CG2277	NM_001274319	chr3L	-	1304849	1307418	1305683	1307288	1	1304849,	1307418,
CG2469	NM_176271	chr3L	+	1307223	1311805	1307699	1311708	7	1307223,1307625,1307803,1307963,1308956,1309856,1310627,	1307369,1307741,1307902,1308899,1309793,1310314,1311805,
CG9186	NM_138253	chr3L	-	1311718	1313377	1311929	1312912	3	1311718,1312719,1313255,	1312660,1313121,1313377,
CG9153	NM_001274320	chr3L	+	1313695	1318330	1314009	1318001	12	1313695,1313974,1314157,1314472,1314885,1315678,1316000,1316384,1316737,1317390,1317671,1317848,	1313908,1314090,1314335,1314709,1315612,1315940,1316324,1316675,1317333,1317616,1317785,1318330,
Myo61F	NM_167872	chr3L	+	1318479	1329617	1326013	1329415	7	1318479,1325994,1326200,1326372,1326897,1329223,1329400,	1318769,1326139,1326316,1326835,1329161,1329320,1329617,
CG9184	NM_138255	chr3L	-	1321791	1322806	1322004	1322782	3	1321791,1322540,1322751,	1322450,1322702,1322806,
CR45166	NR_124752	chr3L	-	1322876	1324221	1324221	1324221	2	1322876,1323914,	1323601,1324221,
ND-ACP	NM_001274321	chr3L	+	1329948	1331543	1330140	1331459	5	1329948,1330130,1330862,1331041,1331279,	1330047,1330290,1330949,1331170,1331543,
msd1	NM_138256	chr3L	+	1331743	1332326	1331781	1332253	2	1331743,1331873,	1331818,1332326,
msd5	NM_138257	chr3L	-	1332306	1333146	1332351	1333113	1	1332306,	1333146,
CG2211	NM_138258	chr3L	-	1333238	1335359	1333416	1334521	4	1333238,1333688,1334512,1335040,	1333632,1334456,1334972,1335359,
l(3)02640	NM_138259	chr3L	+	1334888	1339415	1335240	1339170	4	1334888,1335943,1337270,1337602,	1335288,1336016,1337540,1339415,
CG2199	NM_167873	chr3L	-	1339459	1342403	1339821	1342391	3	1339459,1341927,1342371,	1341861,1342069,1342403,
Ptp61F	NM_001274324	chr3L	-	1342718	1475257	1344327	1346133	8	1342718,1344625,1345497,1345942,1346276,1472917,1474235,1474610,	1344529,1345161,1345864,1346205,1346450,1474182,1474339,1475257,
312	NM_001274325	chr3L	+	1351115	1352108	1351185	1352031	3	1351115,1351528,1351852,	1351471,1351789,1352108,
ru	NM_080051	chr3L	+	1370627	1387437	1384516	1386985	4	1370627,1384449,1386211,1386668,	1370880,1384840,1386596,1387437,
CG32320	NM_001104002	chr3L	+	1398585	1401612	1398603	1401343	9	1398585,1399105,1399468,1399785,1400214,1400432,1400798,1401078,1401264,	1399055,1399416,1399729,1400162,1400383,1400735,1401024,1401204,1401612,
CG9168	NM_138262	chr3L	+	1411087	1413089	1411225	1413078	2	1411087,1411523,	1411473,1413089,
FucTD	NM_138263	chr3L	+	1416230	1417933	1416461	1417861	2	1416230,1417446,	1417390,1417933,
CG9173	NM_138264	chr3L	-	1421198	1423471	1422060	1423362	1	1421198,	1423471,
SA-2	NM_138265	chr3L	-	1434335	1437872	1434403	1437643	6	1434335,1434986,1435349,1436940,1437203,1437557,	1434922,1435274,1436875,1437139,1437507,1437872,
CR44842	NR_124753	chr3L	-	1460702	1462801	1462801	1462801	2	1460702,1462387,	1462271,1462801,
rho	NM_001274326	chr3L	+	1463810	1468944	1465486	1467353	4	1463810,1465465,1466489,1467039,	1464130,1465822,1466907,1468944,
CG32319	NM_167877	chr3L	-	1470849	1472060	1471369	1472005	1	1470849,	1472060,
stet	NM_176272	chr3L	-	1475437	1489547	1476172	1488416	8	1475437,1476581,1477056,1487758,1488005,1488097,1488245,1489451,	1476522,1476993,1477287,1487935,1488029,1488190,1488507,1489547,
robl62A	NM_001274327	chr3L	+	1477618	1478209	1477720	1478035	1	1477618,	1478209,
CR43701	NR_073909	chr3L	+	1488738	1488831	1488831	1488831	1	1488738,	1488831,
snoRNA:Psi28S-2622	NR_002472	chr3L	+	1488905	1489045	1489045	1489045	1	1488905,	1489045,
CG12084	NM_001274328	chr3L	-	1490950	1496643	1491753	1494890	9	1490950,1491983,1492313,1492645,1492875,1493093,1493328,1494589,1496317,	1491918,1492229,1492463,1492807,1493037,1493265,1494268,1494946,1496643,
CR45812	NR_133150	chr3L	+	1494498	1495119	1495119	1495119	1	1494498,	1495119,
pUf68	NM_167882	chr3L	-	1496852	1502590	1497212	1499158	8	1496852,1498292,1499042,1499771,1500244,1501350,1501798,1502466,	1498230,1498796,1499337,1499879,1500388,1501406,1501892,1502590,
scaRNA:MeU2-48	NR_048216	chr3L	-	1498871	1498996	1498996	1498996	1	1498871,	1498996,
cue	NM_138269	chr3L	-	1503225	1517271	1503826	1517006	4	1503225,1503986,1504387,1516912,	1503928,1504320,1505792,1517271,
Psa	NM_167883	chr3L	+	1517599	1523380	1517691	1522919	7	1517599,1517986,1518176,1519946,1521133,1522521,1522706,	1517755,1518052,1518796,1520763,1522458,1522644,1523380,
Iml1	NM_167889	chr3L	-	1523413	1534034	1523513	1533908	22	1523413,1523913,1524026,1524194,1524424,1524640,1524867,1525021,1525284,1526333,1526659,1527189,1527438,1527673,1529105,1531390,1531579,1532050,1532282,1532944,1533493,1533856,	1523856,1523969,1524139,1524357,1524585,1524808,1524965,1525228,1525392,1526398,1526752,1527381,1527613,1528076,1529228,1531522,1531988,1532222,1532887,1533433,1533801,1534034,
Ir62a	NM_001038897	chr3L	-	1529438	1531259	1529438	1531259	1	1529438,	1531259,
CG12091	NM_001274332	chr3L	-	1534928	1536835	1535595	1536561	1	1534928,	1536835,
CG7852	NM_139363	chr3L	+	1537136	1544823	1537709	1544075	15	1537136,1537523,1538044,1538719,1539195,1539547,1540750,1541655,1541895,1542298,1542485,1542812,1543024,1543209,1543653,	1537242,1537989,1538154,1539132,1539485,1540628,1540957,1541833,1542235,1542428,1542736,1542958,1543143,1543592,1544823,
CG32313	NM_001274334	chr3L	-	1544827	1545743	1545398	1545694	4	1544827,1545169,1545473,1545652,	1545103,1545422,1545605,1545743,
Cct1	NM_001274335	chr3L	+	1546091	1553236	1550793	1552626	5	1546091,1546598,1550713,1551477,1551864,	1546306,1546676,1551288,1551801,1553236,
CR45813	NR_133151	chr3L	-	1549447	1549900	1549900	1549900	1	1549447,	1549900,
Cct2	NM_139365	chr3L	+	1553492	1555315	1553896	1555168	3	1553492,1554077,1554460,	1554010,1554401,1555315,
CG12099	NM_167895	chr3L	-	1555362	1558484	1555568	1557882	5	1555362,1556062,1556271,1557788,1558322,	1556003,1556217,1557714,1558214,1558484,
Pex10	NM_139367	chr3L	+	1558227	1559863	1558831	1559785	3	1558227,1558656,1559158,	1558561,1559104,1559863,
CG7879	NM_139369	chr3L	-	1559812	1568608	1560182	1564108	4	1559812,1563965,1568196,1568417,	1562997,1564280,1568309,1568608,
CG12003	NM_139368	chr3L	+	1565391	1567802	1565552	1567527	2	1565391,1566171,	1565567,1567802,
CG12004	NM_001104004	chr3L	+	1569180	1575620	1571986	1575271	8	1569180,1571985,1572291,1572523,1572968,1573545,1573679,1574987,	1569541,1572238,1572457,1572782,1573308,1573620,1573764,1575620,
CG13917	NM_001274337	chr3L	+	1576698	1600845	1593669	1599861	6	1576698,1588752,1592743,1597617,1598464,1599978,	1577131,1588952,1597545,1598404,1599914,1600845,
CG12104	NM_001274338	chr3L	-	1600725	1602674	1601267	1602571	2	1600725,1602484,	1601933,1602674,
CG33791	NM_001169851	chr3L	+	1602953	1617355	1604828	1617301	12	1602953,1603306,1603457,1605158,1605588,1605720,1606085,1606959,1607169,1608133,1616517,1616819,	1603249,1603399,1605056,1605522,1605661,1606031,1606900,1607114,1608067,1608288,1616762,1617355,
CG12105	NM_001274339	chr3L	-	1610695	1614510	1611045	1614510	1	1610695,	1614510,
CG13926	NM_139376	chr3L	-	1617347	1618158	1617423	1618102	2	1617347,1617706,	1617621,1618158,
CR45814	NR_133152	chr3L	+	1617484	1618190	1618190	1618190	1	1617484,	1618190,
ABCB7	NM_167903	chr3L	+	1618413	1623159	1618500	1622989	6	1618413,1620427,1620918,1621102,1621316,1622731,	1618617,1620554,1621042,1621257,1622665,1623159,
CG33230	NM_206233	chr3L	+	1618413	1620397	1618917	1620258	2	1618413,1618847,	1618617,1620397,
GC	NM_079161	chr3L	-	1623178	1629301	1623512	1625661	4	1623178,1624669,1625074,1628998,	1624597,1625016,1625678,1629301,
CG13928	NM_139378	chr3L	-	1625790	1628377	1627211	1627949	1	1625790,	1628377,
nSyb	NM_001259618	chr3L	-	1630347	1637752	1633789	1635965	9	1630347,1633057,1633708,1635185,1635300,1635533,1635936,1636817,1637722,	1632454,1633505,1633806,1635237,1635459,1635684,1636009,1637269,1637752,
metl	NM_139379	chr3L	-	1637941	1639235	1638040	1639072	2	1637941,1638908,	1638854,1639235,
Bgb	NM_001274342	chr3L	+	1639710	1640952	1639994	1640756	1	1639710,	1640952,
alphaCOP	NM_167908	chr3L	-	1641065	1645199	1641196	1644957	3	1641065,1644011,1645169,	1643955,1645061,1645199,
CG13919	NM_139380	chr3L	+	1645466	1645983	1645541	1645937	1	1645466,	1645983,
CG17249	NM_139381	chr3L	-	1645930	1647464	1645981	1647400	1	1645930,	1647464,
Bro	NM_057718	chr3L	+	1647868	1648612	1647904	1648546	1	1647868,	1648612,
CR45815	NR_133153	chr3L	-	1648627	1649699	1649699	1649699	2	1648627,1649177,	1649093,1649699,
CG13920	NM_001299973	chr3L	+	1648943	1651501	1649384	1651133	3	1648943,1650713,1650912,	1649507,1650852,1651501,
CG7967	NM_139383	chr3L	-	1651431	1652900	1651636	1652799	4	1651431,1652331,1652566,1652689,	1652264,1652482,1652628,1652900,
CG7970	NM_001316449	chr3L	+	1652749	1654238	1652875	1653862	4	1652749,1653141,1653316,1653634,	1653043,1653254,1653575,1654238,
CG7971	NM_001259619	chr3L	-	1654246	1665064	1655120	1664770	12	1654246,1654806,1655253,1655524,1656678,1658519,1659845,1661108,1661226,1663919,1664531,1664917,	1654726,1655151,1655460,1655709,1658464,1658590,1659990,1661165,1661592,1664021,1664844,1665064,
CG7974	NM_001274344	chr3L	+	1665137	1666594	1665250	1666244	3	1665137,1665420,1666089,	1665366,1666034,1666594,
Uhg7	NR_033162	chr3L	-	1666287	1667307	1667307	1667307	5	1666287,1666553,1666781,1667001,1667097,	1666367,1666596,1666829,1667041,1667307,
snoRNA:Me28S-A2634c	NR_003849	chr3L	-	1666436	1666522	1666522	1666522	1	1666436,	1666522,
snoRNA:Me28S-A2634b	NR_003850	chr3L	-	1666664	1666745	1666745	1666745	1	1666664,	1666745,
snoRNA:Me28S-A2634a	NR_003851	chr3L	-	1666891	1666964	1666964	1666964	1	1666891,	1666964,
RpL23A	NM_079162	chr3L	-	1667191	1668654	1667345	1668626	3	1667191,1667808,1668595,	1667735,1668221,1668654,
RabX5	NM_139387	chr3L	-	1668900	1670108	1668964	1670084	6	1668900,1669078,1669354,1669550,1669674,1669836,	1669023,1669304,1669488,1669615,1669776,1670108,
CG13930	NM_139388	chr3L	-	1670406	1672727	1670471	1672705	4	1670406,1670742,1671018,1672522,	1670688,1670958,1672460,1672727,
CG7991	NM_139392	chr3L	+	1674708	1715541	1675121	1714894	4	1674708,1698646,1712273,1712840,	1675167,1698703,1712783,1715541,
CG12011	NM_139389	chr3L	+	1694616	1696412	1694641	1696300	2	1694616,1694716,	1694644,1696412,
CG13931	NM_001274345	chr3L	-	1700955	1702407	1701394	1702302	2	1700955,1702293,	1701904,1702407,
drpr	NM_001274347	chr3L	-	1715709	1731107	1716299	1724092	12	1715709,1716674,1716796,1717002,1717378,1717946,1718705,1719922,1723579,1723769,1723991,1730524,	1716556,1716707,1716943,1717308,1717879,1718153,1719745,1720169,1723705,1723933,1724225,1731107,
CG18171	NM_139394	chr3L	-	1720615	1723153	1720742	1723025	1	1720615,	1723153,
CG12035	NM_139395	chr3L	+	1724389	1725647	1724560	1725463	1	1724389,	1725647,
Oseg4	NM_139396	chr3L	-	1730992	1735767	1731327	1735589	9	1730992,1731588,1733344,1733705,1733860,1734486,1734720,1735402,1735565,	1731520,1733289,1733643,1733809,1734433,1734661,1735157,1735514,1735767,
CG18173	NM_001274350	chr3L	-	1735852	1738106	1736230	1737799	2	1735852,1736964,	1736910,1738106,
Gk	NM_001299975	chr3L	+	1738406	1745421	1743212	1745012	3	1738406,1743207,1743903,	1738744,1743834,1745421,
CG13921	NM_001274352	chr3L	+	1746906	1752390	1748998	1751807	5	1746906,1748293,1749177,1749470,1749720,	1748089,1749113,1749410,1749654,1752390,
Cht2	NM_001274353	chr3L	-	1752542	1755934	1752632	1754342	5	1752542,1753437,1754000,1754236,1755586,	1753310,1753943,1754165,1754360,1755934,
CG8001	NM_001169853	chr3L	+	1756158	1759208	1756426	1759036	6	1756158,1756611,1757321,1758206,1758413,1758715,	1756536,1757203,1758146,1758349,1758654,1759208,
Dhc62B	NM_206236	chr3L	-	1759171	1771758	1759258	1771650	9	1759171,1760557,1760940,1764780,1765925,1766227,1766600,1769331,1769581,	1760488,1760877,1764718,1765869,1766168,1766542,1769270,1769512,1771758,
CG13933	NM_001274356	chr3L	-	1771808	1775147	1772601	1774791	4	1771808,1773422,1773577,1773980,	1773369,1773523,1773910,1775147,
CR44351	NR_124754	chr3L	+	1773604	1775108	1775108	1775108	1	1773604,	1775108,
CG12018	NM_139402	chr3L	+	1775632	1777019	1775680	1776976	1	1775632,	1777019,
CG2021	NM_139403	chr3L	-	1777009	1777411	1777042	1777330	1	1777009,	1777411,
mRpL46	NM_139404	chr3L	+	1777438	1778347	1777515	1778292	1	1777438,	1778347,
alpha-Spec	NM_001274357	chr3L	-	1779110	1795328	1779181	1788896	9	1779110,1779384,1780886,1781094,1781758,1784502,1784906,1789016,1795198,	1779310,1779985,1780916,1781698,1783682,1784598,1788957,1789101,1795328,
CR45834	NR_133155	chr3L	+	1784394	1784800	1784800	1784800	1	1784394,	1784800,
dlt	NM_167916	chr3L	-	1789630	1795328	1789692	1793415	2	1789630,1795198,	1793500,1795328,
Cdc37	NM_057658	chr3L	+	1795391	1797307	1795699	1797174	4	1795391,1795792,1796177,1796901,	1795732,1795996,1796837,1797307,
CR45818	NR_133156	chr3L	-	1796853	1797272	1797272	1797272	1	1796853,	1797272,
CG12020	NM_139405	chr3L	+	1797304	1798610	1797364	1798529	2	1797304,1798413,	1798349,1798610,
Patj	NM_134317	chr3L	+	1798802	1802184	1799148	1801824	3	1798802,1798981,1800759,	1798923,1800699,1802184,
JTBR	NM_001274361	chr3L	-	1802007	1802856	1802234	1802693	2	1802007,1802803,	1802753,1802856,
CG42676	NM_001299976	chr3L	+	1803106	1806920	1803209	1806639	5	1803106,1803432,1805009,1805530,1806235,	1803327,1803567,1805458,1805708,1806920,
CR45686	NR_124755	chr3L	-	1806042	1806932	1806932	1806932	1	1806042,	1806932,
CR45687	NR_124756	chr3L	+	1807545	1807855	1807855	1807855	1	1807545,	1807855,
GV1	NM_139408	chr3L	+	1810587	1822903	1812681	1822774	5	1810587,1812628,1821213,1821806,1822393,	1810719,1812684,1821419,1822098,1822903,
Cpr62Ba	NM_001144396	chr3L	-	1824128	1828942	1824419	1825180	3	1824128,1825054,1828815,	1824704,1825207,1828942,
Cpr62Bb	NM_001274363	chr3L	-	1832635	1835164	1832836	1834958	5	1832635,1834288,1834586,1834868,1835083,	1832994,1834528,1834683,1835017,1835164,
Cpr62Bc	NM_139411	chr3L	-	1840280	1842084	1840791	1842004	3	1840280,1841760,1841989,	1841187,1841892,1842084,
CNMa	NM_001202092	chr3L	-	1850914	1855591	1851347	1852240	5	1850914,1851484,1851661,1852051,1854712,	1851418,1851496,1851971,1852246,1855591,
CG12024	NM_001202093	chr3L	+	1857164	1859047	1857244	1858184	2	1857164,1857509,	1857403,1859047,
Rap1	NM_001202094	chr3L	-	1859114	1862239	1860656	1861211	2	1859114,1861929,	1861676,1862239,
HBS1	NM_001299977	chr3L	-	1862880	1865240	1863032	1865045	1	1862880,	1865240,
CG12025	NM_001274367	chr3L	+	1865429	1868644	1865756	1867492	2	1865429,1867140,	1865917,1868644,
CG13924	NM_001202095	chr3L	+	1870018	1871564	1870018	1871564	2	1870018,1870146,	1870085,1871564,
dre4	NM_057262	chr3L	-	1871573	1876312	1871760	1876178	9	1871573,1872353,1872581,1872799,1873116,1874040,1875286,1875651,1876109,	1871917,1872470,1872735,1873062,1873983,1875218,1875586,1875915,1876312,
CG13937	NM_001274368	chr3L	-	1876550	1883041	1876687	1881272	9	1876550,1876847,1877290,1877517,1877760,1877891,1878355,1881128,1882999,	1876781,1877185,1877446,1877662,1877827,1878039,1878544,1881557,1883041,
Aprt	NM_001299979	chr3L	-	1883794	1884892	1884032	1884785	3	1883794,1884322,1884690,	1884248,1884560,1884892,
Tmhs	NM_167926	chr3L	+	1885656	1891462	1889806	1891070	6	1885656,1889773,1890018,1890321,1890614,1890918,	1885846,1889948,1890152,1890448,1890857,1891462,
dsb	NM_001104007	chr3L	-	1893407	1910197	1893879	1902697	8	1893407,1894321,1894604,1895418,1896721,1896937,1902465,1909899,	1894263,1894447,1895318,1895560,1896879,1897029,1902706,1910197,
Dbx	NM_139420	chr3L	+	1921306	1933602	1921414	1933448	5	1921306,1924272,1925254,1925418,1932653,	1921931,1924977,1925359,1925522,1933602,
CR45826	NR_133157	chr3L	-	1927622	1928152	1928152	1928152	1	1927622,	1928152,
CG5687	NM_139421	chr3L	-	1933632	1938740	1933931	1936280	7	1933632,1934271,1934799,1935213,1935387,1935611,1938440,	1934214,1934733,1935159,1935329,1935549,1936381,1938740,
CR44536	NR_124757	chr3L	-	1939241	1940458	1940458	1940458	1	1939241,	1940458,
Mfap1	NM_139422	chr3L	+	1941067	1942872	1941175	1942735	3	1941067,1941315,1942299,	1941254,1942237,1942872,
mu2	NM_001169855	chr3L	-	1942733	1947475	1942981	1947449	12	1942733,1943252,1943614,1943779,1943876,1945109,1945263,1945436,1945647,1946538,1947079,1947338,	1943196,1943555,1943722,1943821,1945052,1945205,1945381,1945573,1946484,1947019,1947280,1947475,
Cnb	NM_139423	chr3L	+	1947564	1950262	1947859	1950113	5	1947564,1947846,1949081,1949305,1949707,	1947785,1949023,1949243,1949643,1950262,
mv	NM_139424	chr3L	-	1950305	1964178	1950578	1962913	18	1950305,1950760,1951283,1952247,1952807,1953618,1953811,1954598,1954828,1956458,1957501,1958000,1959571,1962235,1962412,1962643,1962802,1963874,	1950699,1951228,1952182,1952748,1953561,1953752,1954537,1954769,1956403,1957445,1957944,1958783,1962155,1962346,1962575,1962720,1963062,1964178,
